,date,currency,amount,balance,balance_cedis,amount_cedis,source,type,Cluster,narration,cleaned_narration,sub_category,main_category
3753,2023-06-26 00:00:00,GHS,31.0,1133.51,1133.51,31.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3754,2023-06-26 00:00:00,GHS,50.0,1164.51,1164.51,50.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3755,2023-06-26 00:00:00,GHS,20.0,1214.51,1214.51,20.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3756,2023-06-27 00:00:00,GHS,31.0,960.57,960.57,31.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3757,2023-06-27 00:00:00,GHS,12.61,991.57,991.57,12.61,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3758,2023-06-29 00:00:00,GHS,50.0,910.57,910.57,50.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3759,2023-06-30 00:00:00,GHS,21.5,838.07,838.07,21.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3760,2023-06-30 00:00:00,GHS,51.0,859.57,859.57,51.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3761,2023-07-03 00:00:00,GHS,190.0,566.05,566.05,190.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3762,2023-07-03 00:00:00,GHS,21.5,756.06,756.06,21.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3763,2023-07-03 00:00:00,GHS,19.01,777.56,777.56,19.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3764,2023-07-03 00:00:00,GHS,26.5,796.57,796.57,26.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3765,2023-07-13 00:00:00,GHS,35.86,677.19,677.19,35.86,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3766,2023-07-13 00:00:00,GHS,27.0,713.06,713.06,27.0,Standard Chartered,debit,2,SPOTIFY STOCKHOLM,SPOTIFY STOCKHOLM,entertainment,shopping
3767,2023-07-14 00:00:00,GHS,9.0,618.19,618.19,9.0,Standard Chartered,debit,2,GOOGLE STORAGE,GOOGLE STORAGE,cloud services,shopping
3768,2023-07-17 00:00:00,GHS,17.5,600.69,600.69,17.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3769,2023-07-17 00:00:00,GHS,33.5,567.19,567.19,33.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3770,2023-07-21 00:00:00,GHS,100.49,861.7,861.7,100.49,Standard Chartered,debit,2,NETFLIX LOS GATOS,NETFLIX LOS GATOS,entertainment,shopping
3771,2023-07-27 00:00:00,GHS,24.92,1989.86,1989.86,24.92,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3772,2023-07-27 00:00:00,GHS,12.39,2014.78,2014.78,12.39,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3773,2023-07-27 00:00:00,GHS,6.14,1983.72,1983.72,6.14,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3774,2023-07-27 00:00:00,GHS,21.71,1962.01,1962.01,21.71,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3775,2023-07-27 00:00:00,GHS,2.0,1960.0,1960.0,2.0,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3776,2023-08-11 00:00:00,GHS,9.0,560.0,560.0,9.0,Standard Chartered,debit,2,GOOGLE GCOHELPPAY,GOOGLE GCOHELPPAY,cloud services,shopping
3777,2023-08-21 00:00:00,GHS,44.88,1060.0,1060.0,44.88,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3778,2023-08-24 00:00:00,GHS,232.31,1413.07,1413.07,232.31,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3779,2023-08-28 00:00:00,GHS,221.21,560.6,560.6,221.21,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3780,2023-08-28 00:00:00,GHS,25.01,781.81,781.81,25.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3781,2022-05-09 00:00:00,GHS,40.25,746.22,746.22,40.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3782,2022-05-09 00:00:00,GHS,21.5,786.47,786.47,21.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3783,2022-05-09 00:00:00,GHS,22.25,698.72,698.72,22.25,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3784,2022-05-09 00:00:00,GHS,25.25,720.97,720.97,25.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3785,2022-05-10 00:00:00,GHS,23.0,675.72,675.72,23.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3786,2022-05-11 00:00:00,GHS,31.0,580.01,580.01,31.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3787,2022-05-11 00:00:00,GHS,64.7,611.01,611.01,64.7,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3788,2022-05-13 00:00:00,GHS,55.71,595.72,595.72,55.71,Standard Chartered,credit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3789,2022-05-13 00:00:00,GHS,40.0,540.01,540.01,40.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3790,2022-05-13 00:00:00,GHS,300.0,295.72,295.72,300.0,Standard Chartered,debit,2,ROYAL HOUSE ABO ACCRA,ROYAL HOUSE ABO ACCRA,atm withdrawal,withdrawals
3791,2022-05-16 00:00:00,GHS,52.77,142.44,142.44,52.77,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3792,2022-05-16 00:00:00,GHS,50.25,245.47,245.47,50.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3793,2022-05-16 00:00:00,GHS,102.03,40.42,40.42,102.03,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3794,2022-05-16 00:00:00,GHS,50.25,195.22,195.22,50.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3795,2022-05-18 00:00:00,GHS,14.5,25.92,25.92,14.5,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3796,2022-05-19 00:00:00,GHS,12.38,13.54,13.54,12.38,Standard Chartered,debit,2,APPLE BILL,APPLE BILL,software,shopping
3797,2022-05-23 00:00:00,GHS,13.62,-0.08,-0.08,13.62,Standard Chartered,debit,2,HUBTEL,HUBTEL,online payment,bills
3798,2022-05-25 00:00:00,GHS,150.0,8.27,8.27,150.0,Standard Chartered,debit,2,ROYAL HOUSE ABO ACCRA,ROYAL HOUSE ABO ACCRA,atm withdrawal,withdrawals
3799,2022-05-26 00:00:00,GHS,8.22,0.05,0.05,8.22,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3800,2022-06-08 00:00:00,GHS,192.22,1039.92,1039.92,192.22,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3801,2022-06-08 00:00:00,GHS,8.5,1232.14,1232.14,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3802,2022-06-09 00:00:00,GHS,39.64,991.95,991.95,39.64,Standard Chartered,debit,2,NETFLIX AMSTERDAM,NETFLIX AMSTERDAM,entertainment,shopping
3803,2022-06-09 00:00:00,GHS,8.33,1031.58,1031.58,8.33,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3804,2022-06-09 00:00:00,GHS,100.5,891.45,891.45,100.5,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3805,2022-06-10 00:00:00,GHS,9.0,882.45,882.45,9.0,Standard Chartered,debit,2,GOOGLE GCOHELPPAY,GOOGLE GCOHELPPAY,cloud services,shopping
3806,2022-06-13 00:00:00,GHS,60.5,742.6,742.6,60.5,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3807,2022-06-13 00:00:00,GHS,20.1,862.35,862.35,20.1,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3808,2022-06-13 00:00:00,GHS,7.0,855.35,855.35,7.0,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3809,2022-06-13 00:00:00,GHS,50.25,803.1,803.1,50.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3810,2022-06-13 00:00:00,GHS,2.0,853.35,853.35,2.0,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3811,2022-06-14 00:00:00,GHS,30.25,712.35,712.35,30.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3812,2022-06-15 00:00:00,GHS,5.09,706.25,706.25,5.09,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3813,2022-06-15 00:00:00,GHS,1.0,711.35,711.35,1.0,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3814,2022-06-16 00:00:00,GHS,21.0,685.25,685.25,21.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3815,2022-06-16 00:00:00,GHS,25.0,585.0,585.0,25.0,Standard Chartered,debit,2,HUBTEL,HUBTEL,online payment,bills
3816,2022-06-16 00:00:00,GHS,25.25,610.0,610.0,25.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3817,2022-06-16 00:00:00,GHS,50.0,635.25,635.25,50.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3818,2022-06-20 00:00:00,GHS,16.6,471.29,471.29,16.6,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3819,2022-06-20 00:00:00,GHS,12.61,572.39,572.39,12.61,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3820,2022-06-20 00:00:00,GHS,25.25,487.89,487.89,25.25,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3821,2022-06-20 00:00:00,GHS,29.0,543.39,543.39,29.0,Standard Chartered,debit,2,ORDERS AND DELI,ORDERS AND DELI,groceries,shopping
3822,2022-06-20 00:00:00,GHS,30.25,513.14,513.14,30.25,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3823,2022-06-21 00:00:00,GHS,20.1,451.19,451.19,20.1,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3824,2022-06-21 00:00:00,GHS,100.5,350.69,350.69,100.5,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3825,2022-06-21 00:00:00,GHS,30.25,320.44,320.44,30.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3826,2022-06-22 00:00:00,GHS,50.0,270.44,270.44,50.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3827,2022-06-22 00:00:00,GHS,40.25,223.09,223.09,40.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3828,2022-06-22 00:00:00,GHS,2.0,268.44,268.44,2.0,Standard Chartered,debit,2,AIRTELTIGO AIRT,AIRTELTIGO AIRT,mobile transfer,transfers
3829,2022-06-22 00:00:00,GHS,5.09,263.33,263.33,5.09,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3830,2022-06-23 00:00:00,GHS,28.25,194.84,194.84,28.25,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3831,2022-06-24 00:00:00,GHS,8.5,196.74,196.74,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3832,2022-06-27 00:00:00,GHS,59.24,156.5,156.5,59.24,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3833,2022-06-27 00:00:00,GHS,6.0,172.57,172.57,6.0,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3834,2022-06-27 00:00:00,GHS,30.0,126.5,126.5,30.0,Standard Chartered,debit,2,GRAPHIC ROAD ACCRA,GRAPHIC ROAD ACCRA,atm withdrawal,withdrawals
3835,2022-06-27 00:00:00,GHS,52.07,178.57,178.57,52.07,Standard Chartered,credit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3836,2022-06-28 00:00:00,GHS,10.0,162.57,162.57,10.0,Standard Chartered,debit,2,GRAPHIC ROAD ACCRA,GRAPHIC ROAD ACCRA,atm withdrawal,withdrawals
3837,2022-06-30 00:00:00,GHS,4.09,103.85,103.85,4.09,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3838,2022-06-30 00:00:00,GHS,70.0,107.95,107.95,70.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3839,2022-07-12 00:00:00,GHS,24.0,118.85,118.85,24.0,Standard Chartered,debit,2,ORDERS AND DELI,ORDERS AND DELI,groceries,shopping
3840,2022-07-12 00:00:00,GHS,9.0,109.85,109.85,9.0,Standard Chartered,debit,2,GOOGLE GCOHELPPAY,GOOGLE GCOHELPPAY,cloud services,shopping
3841,2022-07-12 00:00:00,GHS,8.5,142.85,142.85,8.5,Standard Chartered,debit,2,APPLE BILL ITUNES,APPLE BILL ITUNES,entertainment,shopping
3842,2022-07-15 00:00:00,GHS,38.75,376.1,376.1,38.75,Standard Chartered,debit,2,NETFLIX AMSTERDAM,NETFLIX AMSTERDAM,entertainment,shopping
3843,2022-07-18 00:00:00,GHS,25.0,1071.09,1071.09,25.0,Standard Chartered,debit,2,G GYASI ENTERP PSTK,G GYASI ENTERP PSTK,atm withdrawal,withdrawals
3844,2022-07-18 00:00:00,GHS,90.5,980.6,980.6,90.5,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3845,2022-07-19 00:00:00,GHS,35.25,776.69,776.69,35.25,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3846,2022-07-19 00:00:00,GHS,43.21,733.48,733.48,43.21,Standard Chartered,debit,2,SHODAN,SHODAN,software,shopping
3847,2022-07-19 00:00:00,GHS,18.66,811.94,811.94,18.66,Standard Chartered,debit,2,ALIEXPRESS LONDON,ALIEXPRESS LONDON,online shopping,shopping
3848,2022-07-20 00:00:00,GHS,25.25,708.23,708.23,25.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3849,2022-07-22 00:00:00,GHS,15.0,731.23,731.23,15.0,Standard Chartered,debit,2,YANGO AMSTERDAM,YANGO AMSTERDAM,transportation,transportation
3850,2022-07-25 00:00:00,GHS,25.25,491.82,491.82,25.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3851,2022-07-25 00:00:00,GHS,8.5,667.73,667.73,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3852,2022-07-25 00:00:00,GHS,110.66,517.07,517.07,110.66,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3853,2022-07-25 00:00:00,GHS,15.0,716.23,716.23,15.0,Standard Chartered,debit,2,YANGO AMSTERDAM,YANGO AMSTERDAM,transportation,transportation
3854,2022-07-25 00:00:00,GHS,40.0,627.73,627.73,40.0,Standard Chartered,debit,2,TOTAL PETROLEUM SAKAMAN,TOTAL PETROLEUM SAKAMAN,atm withdrawal,withdrawals
3855,2022-07-25 00:00:00,GHS,40.0,676.23,676.23,40.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3856,2022-07-26 00:00:00,GHS,62.0,419.82,419.82,62.0,Standard Chartered,debit,2,ORDERS AND DELI,ORDERS AND DELI,groceries,shopping
3857,2022-07-26 00:00:00,GHS,40.0,379.82,379.82,40.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3858,2022-07-26 00:00:00,GHS,50.25,329.57,329.57,50.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3859,2022-07-26 00:00:00,GHS,10.0,481.82,481.82,10.0,Standard Chartered,debit,2,YANGO AMSTERDAM,YANGO AMSTERDAM,transportation,transportation
3860,2022-07-29 00:00:00,GHS,21.44,308.13,308.13,21.44,Standard Chartered,debit,2,NETFLIX AMSTERDAM,NETFLIX AMSTERDAM,entertainment,shopping
3861,2022-08-01 00:00:00,GHS,20.1,205.03,205.03,20.1,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3862,2022-08-01 00:00:00,GHS,80.5,225.13,225.13,80.5,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3863,2022-08-01 00:00:00,GHS,41.86,163.16,163.16,41.86,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3864,2022-08-02 00:00:00,GHS,30.25,132.91,132.91,30.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3865,2022-08-03 00:00:00,GHS,20.0,112.92,112.92,20.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3866,2022-08-08 00:00:00,GHS,10.0,102.92,102.92,10.0,Standard Chartered,debit,2,AIRTELTIGO VOIC,AIRTELTIGO VOIC,mobile transfer,transfers
3867,2022-08-15 00:00:00,GHS,9.0,1246.23,1246.23,9.0,Standard Chartered,debit,2,GOOGLE GCOHELPPAY,GOOGLE GCOHELPPAY,cloud services,shopping
3868,2022-08-16 00:00:00,GHS,11.15,751.86,751.86,11.15,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3869,2022-08-16 00:00:00,GHS,153.3,598.55,598.55,153.3,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3870,2022-08-16 00:00:00,GHS,102.03,1063.01,1063.01,102.03,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3871,2022-08-16 00:00:00,GHS,200.0,1197.67,1197.67,200.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3872,2022-08-16 00:00:00,GHS,151.44,376.12,376.12,151.44,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3873,2022-08-16 00:00:00,GHS,30.25,1167.42,1167.42,30.25,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3874,2022-08-16 00:00:00,GHS,2.38,1165.04,1165.04,2.38,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3875,2022-08-16 00:00:00,GHS,71.0,527.55,527.55,71.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3876,2022-08-16 00:00:00,GHS,300.0,763.01,763.01,300.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3877,2022-08-17 00:00:00,GHS,101.23,271.89,271.89,101.23,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3878,2022-08-17 00:00:00,GHS,16.0,255.89,255.89,16.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3879,2022-08-17 00:00:00,GHS,3.0,373.12,373.12,3.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3880,2022-08-18 00:00:00,GHS,21.5,234.39,234.39,21.5,Standard Chartered,debit,2,ORDERS AND DELI,ORDERS AND DELI,groceries,shopping
3881,2022-08-18 00:00:00,GHS,12.1,222.29,222.29,12.1,Standard Chartered,debit,2,VODAFONE CASH,VODAFONE CASH,mobile transfer,transfers
3882,2022-08-22 00:00:00,GHS,203.5,238.79,238.79,203.5,Standard Chartered,debit,2,EXPRESSPAY VISA DIRECT,EXPRESSPAY VISA DIRECT,online payment,bills
3883,2022-08-22 00:00:00,GHS,203.5,16.54,16.54,203.5,Standard Chartered,debit,2,EXPRESSPAY VISA DIRECT,EXPRESSPAY VISA DIRECT,online payment,bills
3884,2022-08-22 00:00:00,GHS,17.75,221.04,221.04,17.75,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3885,2022-08-22 00:00:00,GHS,1.0,220.04,220.04,1.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3886,2022-08-24 00:00:00,GHS,8.5,8.03,8.03,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3887,2022-09-05 00:00:00,GHS,96.0,43.48,43.48,96.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3888,2022-09-05 00:00:00,GHS,26.0,17.48,17.48,26.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3889,2022-09-05 00:00:00,GHS,45.36,139.47,139.47,45.36,Standard Chartered,debit,2,NETFLIX AMSTERDAM,NETFLIX AMSTERDAM,entertainment,shopping
3890,2022-09-12 00:00:00,GHS,9.0,5.48,5.48,9.0,Standard Chartered,debit,2,GOOGLE GCOHELPPAY,GOOGLE GCOHELPPAY,cloud services,shopping
3891,2022-09-26 00:00:00,GHS,8.5,5.3,5.3,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3892,2022-09-26 00:00:00,GHS,5.0,0.3,0.3,5.0,Standard Chartered,debit,2,MTN AIRTIME,MTN AIRTIME,internet_and_utilities,services
3893,2022-09-29 00:00:00,GHS,6.0,0.3,0.3,6.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3894,2023-03-01 00:00:00,GHS,200.01,70.98,70.98,200.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3895,2023-03-02 00:00:00,GHS,20.01,50.98,50.98,20.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3896,2023-03-07 00:00:00,GHS,50.01,0.97,0.97,50.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3897,2023-04-17 00:00:00,GHS,160.0,10.0,10.0,160.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3898,2023-04-17 00:00:00,GHS,8.5,1.5,1.5,8.5,Standard Chartered,debit,2,SPOTIFY AB STOCKHOLM,SPOTIFY AB STOCKHOLM,entertainment,shopping
3899,2023-04-21 00:00:00,GHS,50.01,18.68,18.68,50.01,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3900,2023-04-21 00:00:00,GHS,8.51,10.17,10.17,8.51,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3901,2023-04-21 00:00:00,GHS,60.0,68.69,68.69,60.0,Standard Chartered,debit,2,SAKAMAN BRANCH ACCRA,SAKAMAN BRANCH ACCRA,atm withdrawal,withdrawals
3902,2023-04-25 00:00:00,GHS,10.17,0.0,0.0,10.17,Standard Chartered,debit,2,MTN MOBILE MONEY,MTN MOBILE MONEY,mobile transfer,transfers
3903,2022-06-10 00:00:00,GHS,400.0,249.5,249.5,400.0,Standard Chartered,debit,2,ASHAIMAN ACCRA,ASHAIMAN ACCRA,atm withdrawal,withdrawals
3904,2022-06-10 00:00:00,GHS,20.0,649.5,649.5,20.0,Standard Chartered,debit,2,ASHAIMAN ACCRA,ASHAIMAN ACCRA,atm withdrawal,withdrawals
3905,2022-06-10 00:00:00,GHS,5.0,244.5,244.5,5.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3906,2022-06-10 00:00:00,GHS,40.0,123.5,123.5,40.0,Standard Chartered,debit,2,ASHIAMAN ATM ACCRA,ASHIAMAN ATM ACCRA,atm withdrawal,withdrawals
3907,2022-06-10 00:00:00,GHS,41.0,203.5,203.5,41.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3908,2022-06-10 00:00:00,GHS,160.0,669.5,669.5,160.0,Standard Chartered,debit,2,ASHAIMAN ACCRA,ASHAIMAN ACCRA,atm withdrawal,withdrawals
3909,2022-06-10 00:00:00,GHS,40.0,163.5,163.5,40.0,Standard Chartered,debit,2,ASHAIMAN ACCRA,ASHAIMAN ACCRA,atm withdrawal,withdrawals
3910,2022-06-13 00:00:00,GHS,44.0,0.5,0.5,44.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3911,2022-06-13 00:00:00,GHS,31.0,92.5,92.5,31.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3912,2022-06-13 00:00:00,GHS,22.0,70.5,70.5,22.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3913,2022-06-13 00:00:00,GHS,26.0,44.5,44.5,26.0,Standard Chartered,debit,2,EXPRESSPAY,EXPRESSPAY,online payment,bills
3914,2022-09-22 00:00:00,GHS,50.0,65.0,65.0,50.0,Standard Chartered,debit,2,TEMA AFARIWA ACCRA,TEMA AFARIWA ACCRA,atm withdrawal,withdrawals
3915,2022-09-26 00:00:00,GHS,50.0,15.0,15.0,50.0,Standard Chartered,debit,2,MANDELA PARK AS ASHAIMAN,MANDELA PARK AS ASHAIMAN,atm withdrawal,withdrawals
3916,2022-10-20 00:00:00,GHS,40.0,81.5,81.5,40.0,Standard Chartered,debit,2,TEMA AFARIWA ACCRA,TEMA AFARIWA ACCRA,atm withdrawal,withdrawals
